StudentID,English_Language,Mathematics,Biology,Chemistry,Physics,Economics,Government,Literature,Geography,Computer_Studies,Technical_Drawing,Further_Mathematics,Agricultural_Science,Study_Habits,Analytical_Thinking,Creative_Thinking,Communication_Skills,Practical_Skills,Science_Club,Debate_Club,Learning_Style,Gender,Career_Path
STU2265,81,48,51,59,41,96,79,67,86,82,53,59,80,6,8,6,9,3,0,0,Intrapersonal,Female,Social_Sciences
STU2266,86,46,70,61,66,73,84,84,67,65,39,27,87,6,3,3,9,3,1,0,Verbal-Linguistic,Male,Education
STU2267,84,52,78,48,81,83,87,89,84,85,55,33,60,5,7,4,10,7,0,1,Intrapersonal,Female,Social_Sciences
STU2268,79,73,76,62,57,86,62,93,83,63,31,64,89,5,7,3,8,3,0,1,Verbal-Linguistic,Female,Education
STU2269,84,70,92,80,79,82,75,67,50,59,67,57,79,10,8,6,5,8,1,0,Intrapersonal,Female,Medicine
STU2270,86,74,50,70,63,77,55,81,84,67,54,85,46,4,3,10,6,6,0,0,Visual-Spatial,Male,Arts_Humanities
STU2271,80,89,67,66,86,80,58,67,60,98,74,86,81,5,8,8,5,7,1,0,Logical-Mathematical,Female,Computer_Science
STU2272,80,66,51,82,30,86,89,73,70,83,57,59,62,5,4,4,8,7,0,0,Interpersonal,Male,Business
STU2273,77,47,65,87,67,51,95,76,58,60,42,44,62,6,4,10,7,5,0,0,Verbal-Linguistic,Male,Arts_Humanities
STU2274,71,55,71,67,82,72,76,95,95,67,41,49,77,8,8,3,10,3,0,0,Verbal-Linguistic,Female,Education
STU2275,48,73,57,59,83,69,62,60,79,72,96,81,94,8,7,4,6,10,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU2276,75,80,65,66,58,81,95,66,79,58,61,46,63,3,4,4,9,6,0,1,Intrapersonal,Female,Social_Sciences
STU2277,82,52,73,63,69,72,100,86,69,62,43,71,54,7,7,6,8,8,0,1,Verbal-Linguistic,Male,Law
STU2278,95,78,86,73,68,44,55,83,63,73,63,30,58,6,6,7,4,8,0,1,Interpersonal,Male,Arts_Humanities
STU2279,94,73,72,61,62,81,78,93,63,75,92,51,74,9,5,8,8,4,1,1,Verbal-Linguistic,Female,Education
STU2280,62,92,92,33,91,49,60,66,81,96,62,91,76,9,10,8,5,7,1,0,Logical-Mathematical,Male,Computer_Science
STU2281,74,82,94,85,78,69,63,62,76,63,71,81,58,7,6,4,6,9,0,0,Naturalistic,Female,Medicine
STU2282,58,79,86,43,45,88,70,44,82,74,56,53,65,6,5,3,8,3,0,0,Interpersonal,Female,Business
STU2283,89,86,70,57,46,39,76,85,67,62,52,54,53,8,5,9,5,6,0,0,Intrapersonal,Female,Arts_Humanities
STU2284,78,80,67,55,99,27,70,64,86,85,62,88,71,7,7,8,7,6,1,0,Logical-Mathematical,Male,Computer_Science
STU2285,86,80,61,82,99,84,61,61,57,89,81,80,64,7,10,8,4,7,1,1,Visual-Spatial,Female,Engineering
STU2286,90,78,86,87,75,50,62,58,95,58,60,69,80,7,3,4,4,9,0,0,Naturalistic,Female,Medicine
STU2287,58,78,70,88,72,58,60,68,68,78,92,84,85,7,6,5,6,8,1,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU2288,75,70,47,54,65,92,97,85,63,88,65,60,80,3,3,5,10,7,0,1,Interpersonal,Female,Business
STU2289,87,90,73,57,79,78,55,73,82,77,68,44,68,8,8,8,5,4,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU2290,56,80,79,83,89,76,52,67,63,86,88,93,69,8,8,4,3,8,1,1,Visual-Spatial,Male,Engineering
STU2291,83,75,73,65,51,88,84,78,88,79,50,79,80,4,7,7,10,4,0,1,Interpersonal,Female,Social_Sciences
STU2292,73,76,80,93,73,73,72,46,72,80,59,86,71,7,4,8,4,10,1,0,Verbal-Linguistic,Male,Medicine
STU2293,50,89,70,89,90,68,83,56,70,89,97,87,65,9,9,3,4,8,0,0,Visual-Spatial,Female,Engineering
STU2294,92,47,54,51,52,68,67,87,68,71,47,32,67,6,4,7,8,6,0,1,Interpersonal,Male,Arts_Humanities
STU2295,65,93,53,81,91,72,74,59,83,85,70,100,61,6,7,9,8,3,0,1,Logical-Mathematical,Female,Computer_Science
STU2296,78,92,78,71,83,64,74,61,48,98,64,89,73,3,7,8,4,5,1,0,Logical-Mathematical,Female,Computer_Science
STU2297,78,95,74,89,82,58,68,39,74,89,95,82,74,8,8,8,8,9,0,0,Visual-Spatial,Female,Engineering
STU2298,66,87,50,46,87,75,70,54,66,94,62,84,55,9,9,8,7,7,1,0,Logical-Mathematical,Female,Computer_Science
STU2299,89,84,67,56,79,66,60,40,53,94,75,95,62,3,7,7,7,6,0,0,Logical-Mathematical,Male,Computer_Science
STU2300,86,71,64,58,70,80,79,63,90,86,52,74,54,3,8,4,7,5,0,0,Interpersonal,Male,Business
STU2301,63,90,79,88,88,66,53,59,80,66,84,75,80,6,10,8,7,5,1,0,Naturalistic,Male,Natural_Sciences
STU2302,92,72,71,34,55,94,91,69,87,52,49,34,39,4,4,4,8,7,1,0,Intrapersonal,Female,Social_Sciences
STU2303,80,85,71,50,69,49,68,93,71,65,53,54,35,9,8,8,6,3,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU2304,74,73,97,87,76,57,60,58,62,67,53,71,68,7,5,3,3,7,1,0,Naturalistic,Female,Medicine
STU2305,83,84,65,88,66,67,64,77,76,71,80,64,93,9,8,7,6,8,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU2306,74,76,64,62,54,88,74,53,61,90,40,55,90,8,4,7,10,4,0,1,Interpersonal,Female,Business
STU2307,70,78,65,55,81,51,92,61,94,79,68,93,78,4,8,9,3,7,1,0,Logical-Mathematical,Female,Computer_Science
STU2308,93,75,48,71,52,90,78,74,94,61,36,32,75,7,7,7,8,5,0,1,Intrapersonal,Male,Social_Sciences
STU2309,65,92,74,40,87,50,62,41,55,92,64,93,63,8,10,7,4,4,1,0,Intrapersonal,Male,Computer_Science
STU2310,73,74,77,56,59,87,87,41,75,73,63,51,50,6,5,5,9,8,0,0,Naturalistic,Male,Business
STU2311,100,48,72,37,69,84,84,82,69,47,63,52,50,5,4,7,8,4,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU2312,74,88,81,77,92,50,74,64,97,59,89,93,85,4,10,3,6,7,1,0,Naturalistic,Male,Natural_Sciences
STU2313,81,50,53,56,72,73,58,90,42,47,44,52,79,6,8,9,8,4,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU2314,67,73,95,42,57,68,71,82,79,80,46,50,88,8,6,3,10,3,1,0,Verbal-Linguistic,Female,Education
STU2315,51,73,74,72,65,74,48,58,43,81,84,74,87,6,5,3,5,8,0,1,Bodily-Kinesthetic,Female,Technical_Vocational
STU2316,34,91,73,90,84,56,68,73,74,97,99,64,77,8,10,7,3,10,1,0,Naturalistic,Female,Engineering
STU2317,70,72,96,97,79,63,68,55,70,49,45,72,56,10,6,5,4,10,1,0,Naturalistic,Male,Medicine
STU2318,64,62,67,43,73,95,79,45,59,82,58,47,48,9,7,4,7,3,0,0,Interpersonal,Female,Business
STU2319,69,78,68,49,41,86,70,49,85,78,68,44,87,5,6,3,9,7,0,0,Verbal-Linguistic,Male,Business
STU2320,69,80,72,76,65,100,73,54,44,82,52,58,79,9,8,7,8,7,1,0,Interpersonal,Female,Business
STU2321,60,71,63,73,78,66,61,59,82,79,90,57,82,4,4,5,3,8,0,0,Visual-Spatial,Female,Technical_Vocational
STU2322,87,65,71,78,58,72,83,94,73,81,45,39,66,5,6,7,9,6,0,0,Verbal-Linguistic,Male,Education
STU2323,80,81,73,59,60,100,95,79,80,69,63,76,68,6,3,3,8,7,0,0,Intrapersonal,Female,Social_Sciences
STU2324,88,72,82,87,80,63,57,57,40,58,50,69,73,7,5,3,5,9,1,1,Naturalistic,Female,Medicine
STU2325,68,99,85,86,82,65,57,71,84,58,68,79,100,6,10,5,3,7,1,0,Naturalistic,Female,Natural_Sciences
STU2326,78,64,51,79,71,54,56,52,87,78,93,61,90,8,3,7,5,7,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU2327,61,97,79,75,96,74,74,55,89,63,70,77,75,9,7,5,7,5,0,1,Naturalistic,Female,Natural_Sciences
STU2328,53,94,78,92,79,59,72,79,63,86,75,92,91,7,10,9,7,5,1,1,Logical-Mathematical,Female,Computer_Science
STU2329,82,53,94,57,54,79,71,100,66,79,54,40,66,6,8,6,8,8,0,0,Verbal-Linguistic,Male,Education
STU2330,67,85,70,42,91,66,66,89,59,92,62,87,61,5,9,8,7,5,1,0,Logical-Mathematical,Female,Computer_Science
STU2331,67,83,89,80,82,60,68,66,55,53,60,76,71,8,5,5,7,7,1,0,Naturalistic,Male,Medicine
STU2332,48,85,65,51,95,85,79,96,64,84,51,91,51,4,9,10,6,3,1,0,Logical-Mathematical,Male,Computer_Science
STU2333,81,92,66,60,61,81,84,74,82,62,40,51,74,7,6,3,9,6,1,1,Intrapersonal,Male,Social_Sciences
STU2334,85,53,79,75,45,71,69,83,72,74,54,44,78,6,6,4,8,8,1,0,Verbal-Linguistic,Female,Education
STU2335,63,92,72,68,88,81,71,44,68,91,81,62,64,6,9,8,8,4,0,0,Logical-Mathematical,Female,Computer_Science
STU2336,75,76,56,56,54,86,62,78,72,77,61,58,35,5,7,4,8,4,1,1,Interpersonal,Male,Business
STU2337,75,56,73,72,50,64,72,92,62,57,60,71,61,7,5,10,3,8,0,0,Verbal-Linguistic,Male,Arts_Humanities
STU2338,65,76,76,41,65,96,74,65,60,88,51,50,61,3,7,3,7,7,0,0,Interpersonal,Male,Business
STU2339,50,91,87,85,83,54,44,48,61,90,81,85,66,8,10,6,6,8,1,0,Visual-Spatial,Female,Engineering
STU2340,71,85,54,57,82,81,75,71,86,77,73,35,50,3,6,4,7,8,1,0,Interpersonal,Female,Business
STU2341,92,48,66,33,62,83,85,86,57,27,53,50,71,7,8,8,8,3,0,0,Verbal-Linguistic,Female,Law
STU2342,72,80,83,47,84,73,73,69,55,91,77,67,62,5,10,7,6,5,1,0,Logical-Mathematical,Female,Computer_Science
STU2343,64,95,57,61,70,87,58,65,42,99,76,96,72,4,9,8,4,4,0,0,Logical-Mathematical,Female,Computer_Science
STU2344,67,80,60,70,68,89,76,62,59,75,57,24,65,9,7,3,10,8,0,0,Interpersonal,Female,Business
STU2345,56,79,68,80,62,62,54,64,70,84,86,84,97,6,5,3,5,9,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU2346,90,67,91,58,68,68,64,77,73,75,63,72,72,6,8,5,8,7,0,0,Verbal-Linguistic,Male,Education
STU2347,96,70,62,71,65,81,75,73,64,76,58,28,91,4,7,7,8,3,0,0,Verbal-Linguistic,Male,Education
STU2348,94,81,65,65,63,88,74,45,63,78,60,39,58,4,7,5,8,4,1,0,Logical-Mathematical,Male,Business
STU2349,83,59,61,73,45,82,93,70,82,60,41,55,49,3,5,4,7,8,1,1,Intrapersonal,Female,Social_Sciences
STU2350,52,88,68,68,88,58,67,84,57,90,71,81,79,9,10,7,5,7,1,0,Verbal-Linguistic,Female,Computer_Science
STU2351,89,63,75,53,82,73,71,89,70,69,63,23,77,3,3,8,10,3,0,0,Verbal-Linguistic,Male,Education
STU2352,77,83,87,77,75,41,58,51,71,68,75,62,85,4,7,3,6,7,1,1,Bodily-Kinesthetic,Male,Technical_Vocational
STU2353,75,69,62,73,74,94,91,79,86,63,55,54,80,5,5,6,10,3,0,0,Intrapersonal,Female,Social_Sciences
STU2354,82,91,88,82,84,83,39,56,90,74,76,86,82,3,7,7,4,7,1,0,Naturalistic,Female,Natural_Sciences
STU2355,77,82,90,55,45,79,80,90,73,85,33,50,73,10,10,8,7,7,0,1,Verbal-Linguistic,Female,Law
STU2356,56,81,85,100,100,64,62,74,87,91,83,89,70,10,8,3,6,9,0,0,Visual-Spatial,Male,Engineering
STU2357,45,73,92,69,87,81,76,68,68,76,92,60,80,9,7,7,4,10,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU2358,73,85,73,72,91,52,54,59,61,89,59,75,63,5,10,9,7,6,1,1,Logical-Mathematical,Male,Computer_Science
STU2359,83,72,70,55,51,62,71,90,63,64,63,59,75,7,8,9,7,5,0,0,Logical-Mathematical,Female,Arts_Humanities
STU2360,67,92,75,90,76,78,43,65,59,94,87,70,68,7,7,3,6,7,0,0,Visual-Spatial,Male,Engineering
STU2361,54,99,54,56,97,96,61,62,61,92,59,85,64,3,9,7,3,8,1,0,Logical-Mathematical,Female,Computer_Science
STU2362,53,83,45,62,61,90,71,38,61,80,57,34,68,6,7,3,10,4,0,0,Interpersonal,Female,Business
STU2363,65,78,82,88,95,69,75,75,57,59,55,64,66,8,5,6,3,8,1,0,Naturalistic,Female,Medicine
STU2364,92,79,78,67,57,50,72,84,77,68,55,76,69,9,3,10,3,3,0,1,Verbal-Linguistic,Female,Arts_Humanities
STU2365,78,76,53,41,73,100,90,78,85,87,69,40,65,4,3,3,8,8,0,0,Intrapersonal,Female,Social_Sciences
STU2366,46,80,45,52,99,61,65,63,63,89,73,92,75,3,10,8,3,6,1,0,Logical-Mathematical,Female,Computer_Science
STU2367,97,87,85,88,87,69,56,53,67,87,96,85,78,9,9,5,6,10,0,0,Visual-Spatial,Female,Engineering
STU2368,85,77,71,50,57,90,85,70,85,72,58,50,74,7,3,4,9,4,0,1,Intrapersonal,Female,Social_Sciences
STU2369,73,74,65,56,75,94,77,61,72,97,51,21,65,6,8,4,8,5,1,0,Verbal-Linguistic,Male,Business
STU2370,94,46,72,60,89,83,84,97,58,46,49,13,77,8,9,3,9,8,0,0,Verbal-Linguistic,Female,Law
STU2371,75,73,75,87,75,74,68,78,76,96,50,59,73,4,3,3,10,6,0,0,Verbal-Linguistic,Male,Education
STU2372,66,83,89,87,78,56,67,53,84,79,67,81,95,6,7,6,8,7,1,0,Interpersonal,Male,Natural_Sciences
STU2373,93,58,73,64,55,83,62,90,75,83,60,73,61,9,3,6,10,3,0,1,Verbal-Linguistic,Female,Education
STU2374,66,97,58,49,87,83,82,40,53,87,74,83,48,3,6,6,7,6,0,0,Visual-Spatial,Female,Business
STU2375,100,60,68,49,68,70,64,85,81,59,67,41,57,7,3,8,7,8,0,0,Verbal-Linguistic,Male,Education
STU2376,79,78,95,96,76,68,64,51,75,75,72,75,54,10,4,3,7,8,0,0,Naturalistic,Female,Medicine
STU2377,74,74,100,92,90,49,70,67,62,57,55,67,72,9,7,5,5,9,0,1,Naturalistic,Female,Medicine
STU2378,84,58,80,79,46,72,82,98,83,58,46,23,73,8,8,7,9,4,0,1,Verbal-Linguistic,Female,Law
STU2379,94,64,68,76,64,71,43,86,69,59,55,55,65,5,7,8,5,8,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU2380,84,48,72,56,42,66,88,83,62,76,50,75,65,8,9,5,7,7,0,1,Verbal-Linguistic,Male,Law
STU2381,65,84,84,83,85,87,65,71,83,56,90,92,82,8,7,6,6,4,1,0,Naturalistic,Female,Natural_Sciences
STU2382,66,88,84,80,97,50,71,48,90,56,76,86,64,5,9,5,7,7,0,0,Naturalistic,Male,Natural_Sciences
STU2383,60,85,45,70,66,50,61,69,71,66,87,84,95,6,4,6,7,9,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU2384,84,77,85,54,73,100,81,65,52,85,55,31,74,8,7,7,9,3,0,0,Interpersonal,Female,Business
STU2385,76,71,100,83,90,80,88,68,67,64,53,76,63,8,7,4,8,8,1,0,Naturalistic,Male,Medicine
STU2386,89,81,48,81,55,88,94,73,88,55,43,51,56,8,6,4,8,3,0,1,Intrapersonal,Female,Social_Sciences
STU2387,67,81,68,74,66,79,83,74,59,82,71,50,68,5,8,8,7,7,0,0,Interpersonal,Female,Business
STU2388,85,66,58,78,59,85,82,73,82,47,48,43,64,4,7,6,9,4,0,1,Interpersonal,Female,Social_Sciences
STU2389,95,55,62,60,62,75,71,90,76,89,63,32,90,3,7,8,8,4,0,0,Naturalistic,Female,Education
STU2390,74,58,71,49,72,72,73,93,75,78,27,57,75,9,8,7,7,5,0,0,Verbal-Linguistic,Female,Education
STU2391,80,87,55,37,51,96,87,52,74,72,38,38,61,7,6,8,8,7,1,0,Interpersonal,Female,Business
STU2392,69,73,82,88,85,44,40,57,43,93,97,77,64,8,8,4,4,8,1,0,Visual-Spatial,Male,Engineering
STU2393,60,80,64,59,57,95,75,57,74,84,41,54,52,3,3,3,10,6,0,0,Interpersonal,Male,Business
STU2394,31,78,82,84,92,60,75,79,74,90,88,83,80,8,10,3,3,9,1,1,Visual-Spatial,Male,Engineering
STU2395,68,86,87,81,84,70,47,59,83,56,53,95,89,4,9,6,7,7,0,0,Logical-Mathematical,Female,Natural_Sciences
STU2396,67,62,59,64,83,93,86,56,50,84,44,55,59,7,6,6,9,5,0,1,Interpersonal,Male,Business
STU2397,62,91,80,84,91,57,71,57,65,87,80,88,72,7,10,4,6,7,1,0,Intrapersonal,Male,Engineering
STU2398,54,99,43,69,78,35,56,64,62,85,58,76,55,9,7,7,3,8,1,0,Logical-Mathematical,Male,Computer_Science
STU2399,77,66,63,47,52,74,76,99,79,80,54,72,68,4,8,3,8,4,0,0,Verbal-Linguistic,Female,Education
STU2400,84,56,66,48,50,70,85,87,77,88,65,15,70,7,8,6,10,6,0,0,Verbal-Linguistic,Male,Education
STU2401,70,80,60,69,68,87,71,82,66,53,53,30,90,7,6,8,10,8,0,0,Interpersonal,Female,Business
STU2402,76,87,69,47,95,81,51,57,44,87,67,93,52,6,8,8,8,5,1,0,Logical-Mathematical,Male,Computer_Science
STU2403,76,79,32,52,74,88,79,44,77,94,70,59,55,6,5,7,9,6,0,0,Interpersonal,Female,Business
STU2404,70,72,80,93,74,82,80,52,46,68,44,69,89,9,8,4,6,10,1,0,Bodily-Kinesthetic,Male,Medicine
STU2405,81,70,64,64,70,55,79,88,70,69,37,86,68,8,5,6,7,4,0,0,Bodily-Kinesthetic,Male,Education
STU2406,95,64,66,69,42,91,88,69,80,77,69,19,96,9,4,7,9,5,0,1,Intrapersonal,Female,Social_Sciences
STU2407,88,79,42,69,68,92,74,57,53,77,65,43,62,9,8,5,9,8,0,0,Interpersonal,Female,Business
STU2408,72,78,72,90,94,69,66,49,59,87,81,71,73,8,10,6,5,9,1,0,Visual-Spatial,Male,Engineering
STU2409,34,84,65,74,81,60,54,55,84,59,82,76,90,3,7,7,5,9,1,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU2410,76,49,50,70,62,70,76,88,66,67,36,55,63,8,5,10,4,3,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU2411,74,74,71,55,76,91,80,99,77,59,46,61,83,9,4,3,10,6,0,0,Verbal-Linguistic,Male,Education
STU2412,40,90,80,90,89,71,87,38,93,91,84,69,68,7,10,4,8,9,1,0,Visual-Spatial,Male,Engineering
STU2413,68,75,49,54,49,47,51,83,52,62,42,65,45,4,8,8,6,6,0,0,Verbal-Linguistic,Male,Arts_Humanities
STU2414,64,92,47,54,79,74,48,69,59,87,46,88,78,8,7,9,4,8,1,0,Logical-Mathematical,Male,Computer_Science
STU2415,100,59,63,62,69,73,69,80,60,58,26,52,65,8,6,8,8,5,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU2416,56,81,64,81,67,75,55,64,91,81,93,68,94,9,8,7,7,9,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU2417,68,70,73,59,35,94,80,52,58,76,55,52,83,5,3,7,7,4,0,0,Bodily-Kinesthetic,Male,Business
STU2418,77,80,82,52,84,56,77,41,60,93,89,86,68,8,8,10,5,5,0,0,Logical-Mathematical,Male,Computer_Science
STU2419,53,75,74,50,78,64,82,61,50,91,69,78,63,3,10,10,4,5,0,0,Logical-Mathematical,Female,Computer_Science
STU2420,69,84,48,69,47,76,82,64,86,90,31,59,66,8,6,3,9,5,0,0,Interpersonal,Male,Business
STU2421,56,87,69,85,90,47,61,81,62,89,80,78,47,8,8,7,5,8,0,0,Visual-Spatial,Male,Engineering
STU2422,35,96,55,56,82,65,60,50,71,88,63,88,63,9,8,7,5,6,1,0,Interpersonal,Male,Computer_Science
STU2423,96,58,74,61,53,92,82,88,83,73,36,57,67,7,7,4,7,6,0,0,Verbal-Linguistic,Male,Law
STU2424,99,75,72,76,49,48,37,91,63,58,47,32,65,9,6,7,5,6,0,0,Verbal-Linguistic,Male,Arts_Humanities
STU2425,70,63,100,89,75,78,63,37,60,70,69,65,42,7,7,8,8,9,1,1,Naturalistic,Female,Medicine
STU2426,54,82,71,73,76,68,52,63,73,81,88,66,81,8,3,3,5,8,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU2427,49,93,57,80,99,51,68,49,100,99,66,85,71,5,10,8,6,7,1,1,Naturalistic,Female,Computer_Science
STU2428,65,81,62,67,76,72,62,66,69,70,100,62,86,8,4,8,6,7,0,1,Bodily-Kinesthetic,Female,Technical_Vocational
STU2429,67,80,98,89,100,57,66,68,71,51,57,71,69,9,6,5,4,9,1,1,Naturalistic,Male,Medicine
STU2430,66,88,89,95,84,70,67,52,80,73,59,92,92,9,7,6,5,3,1,0,Naturalistic,Male,Natural_Sciences
STU2431,93,61,57,59,76,91,84,91,85,62,51,44,71,5,5,5,10,5,0,1,Intrapersonal,Female,Social_Sciences
STU2432,78,99,91,83,89,73,55,82,100,59,57,81,82,9,8,7,5,3,0,0,Naturalistic,Male,Natural_Sciences
STU2433,56,70,72,72,57,75,79,63,90,69,91,78,74,9,3,3,5,9,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU2434,58,82,83,91,77,62,66,56,72,61,56,74,73,7,3,6,5,9,0,0,Logical-Mathematical,Male,Medicine
STU2435,84,85,70,78,85,62,67,62,73,70,80,69,100,7,5,5,8,7,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU2436,84,73,69,57,49,85,81,53,59,82,53,25,64,8,6,4,10,8,0,0,Interpersonal,Female,Business
STU2437,80,75,62,86,71,100,95,49,53,77,69,52,64,4,4,4,9,4,0,0,Interpersonal,Male,Business
STU2438,75,82,60,50,72,92,80,72,61,78,55,52,35,4,8,7,10,3,0,0,Interpersonal,Male,Business
STU2439,100,58,61,54,51,82,100,82,86,77,35,58,46,5,8,3,10,6,0,1,Intrapersonal,Female,Social_Sciences
STU2440,69,76,63,84,95,65,89,67,73,89,97,84,53,7,7,7,5,8,1,0,Visual-Spatial,Female,Engineering
STU2441,80,42,48,68,49,74,91,77,88,67,54,49,58,5,4,5,8,3,0,1,Intrapersonal,Male,Social_Sciences
STU2442,83,62,65,61,62,80,80,66,95,66,48,56,54,8,5,4,10,7,0,1,Intrapersonal,Male,Social_Sciences
STU2443,88,48,45,53,74,74,91,83,50,53,26,55,69,7,7,3,7,4,0,1,Verbal-Linguistic,Female,Law
STU2444,39,91,92,89,90,81,64,80,87,65,65,91,80,8,9,8,3,7,0,1,Naturalistic,Female,Natural_Sciences
STU2445,84,65,59,78,58,67,54,90,59,58,40,74,66,4,7,7,6,3,0,0,Verbal-Linguistic,Female,Arts_Humanities
STU2446,82,85,93,100,82,56,69,59,59,53,48,85,86,10,6,3,5,10,1,0,Naturalistic,Female,Medicine
STU2447,81,75,90,87,62,63,62,55,57,68,49,83,76,10,4,8,8,8,0,0,Naturalistic,Male,Medicine
STU2448,56,93,58,90,76,62,70,63,79,81,87,88,58,10,7,6,3,9,0,0,Visual-Spatial,Female,Engineering
STU2449,55,95,72,47,95,61,53,59,66,95,60,79,46,5,9,10,3,5,0,0,Logical-Mathematical,Female,Computer_Science
STU2450,79,78,66,60,87,87,82,65,63,79,57,65,63,3,4,3,10,6,0,0,Interpersonal,Male,Business
STU2451,80,87,92,88,89,54,65,49,57,39,51,66,83,9,4,8,6,8,0,0,Interpersonal,Female,Medicine
STU2452,65,54,59,84,80,62,59,63,77,79,86,74,84,6,5,6,5,9,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU2453,77,85,58,68,60,99,87,72,80,55,57,36,54,3,7,8,9,7,0,1,Intrapersonal,Female,Social_Sciences
STU2454,68,83,79,70,68,80,84,63,47,88,62,53,87,5,6,4,7,7,0,0,Visual-Spatial,Male,Business
STU2455,85,69,60,65,45,84,72,82,89,78,61,27,71,8,7,4,9,3,0,1,Intrapersonal,Female,Social_Sciences
STU2456,76,73,80,87,97,68,75,55,98,90,96,78,75,8,9,4,7,10,0,0,Naturalistic,Male,Engineering
STU2457,92,75,69,73,43,63,71,95,79,55,62,50,36,6,7,9,5,3,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU2458,73,83,85,56,58,76,66,90,68,63,58,61,79,3,6,5,7,6,0,0,Verbal-Linguistic,Male,Education
STU2459,87,57,61,60,69,81,52,84,68,66,48,53,70,3,4,8,7,8,0,0,Naturalistic,Male,Arts_Humanities
STU2460,67,98,56,42,56,83,69,54,70,66,68,33,65,4,8,8,10,6,0,0,Interpersonal,Female,Business
STU2461,75,91,81,74,64,66,75,45,81,69,85,93,78,3,5,8,3,10,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU2462,84,94,86,83,85,45,70,50,99,80,53,88,79,7,10,7,6,5,0,1,Naturalistic,Female,Natural_Sciences
STU2463,89,63,75,62,62,87,87,97,66,74,72,42,73,8,8,6,10,4,1,0,Verbal-Linguistic,Male,Education
STU2464,95,43,61,73,75,85,82,79,89,70,54,48,68,8,7,5,9,7,0,0,Intrapersonal,Female,Social_Sciences
STU2465,84,57,73,56,72,47,79,87,81,74,57,47,87,7,3,4,9,4,0,0,Verbal-Linguistic,Female,Education
STU2466,66,80,79,79,98,69,54,70,71,84,79,79,92,7,10,4,3,10,0,0,Visual-Spatial,Male,Engineering
STU2467,71,71,62,55,63,98,64,62,78,81,57,49,49,4,5,3,10,8,1,1,Verbal-Linguistic,Female,Business
STU2468,73,84,54,64,82,71,81,50,92,88,74,100,74,5,8,10,7,7,0,1,Logical-Mathematical,Female,Computer_Science
STU2469,88,63,88,80,61,50,59,81,59,60,48,49,71,9,7,7,4,5,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU2470,84,42,66,34,49,95,96,81,73,66,65,52,59,8,6,8,7,6,0,1,Bodily-Kinesthetic,Male,Social_Sciences
STU2471,79,79,100,88,81,61,75,66,61,65,55,66,64,8,5,8,6,7,1,0,Naturalistic,Female,Medicine
STU2472,43,75,65,73,51,45,66,51,75,82,99,75,90,5,3,8,5,8,0,0,Interpersonal,Female,Technical_Vocational
STU2473,70,90,50,83,55,53,62,75,66,80,87,48,77,3,5,8,8,8,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU2474,79,73,64,60,58,93,91,85,76,59,64,55,65,8,7,4,7,4,1,0,Verbal-Linguistic,Male,Law
STU2475,74,44,74,57,51,58,66,92,70,60,55,45,79,8,8,8,7,5,1,1,Verbal-Linguistic,Male,Arts_Humanities
STU2476,62,98,89,80,87,54,61,84,86,53,77,97,84,7,8,3,6,6,1,0,Bodily-Kinesthetic,Male,Natural_Sciences
STU2477,47,99,72,100,91,46,77,66,55,94,85,81,81,8,7,8,5,9,1,0,Intrapersonal,Male,Engineering
STU2478,83,61,67,60,44,85,88,93,61,67,43,47,47,10,10,5,10,3,0,0,Verbal-Linguistic,Male,Law
STU2479,65,89,89,82,81,64,64,77,65,89,86,88,79,8,7,5,3,8,1,0,Visual-Spatial,Male,Engineering
STU2480,78,59,65,51,56,74,89,93,69,83,53,52,63,8,10,5,9,3,0,1,Verbal-Linguistic,Female,Law
STU2481,72,81,91,84,68,66,69,52,59,66,46,88,93,7,3,7,7,9,1,0,Visual-Spatial,Male,Medicine
STU2482,75,95,100,84,93,57,83,71,71,77,61,85,82,7,7,7,5,8,0,0,Naturalistic,Female,Natural_Sciences
